uid,issue_type,row_position,column,aligned_value,db_test_value,aligned_normalized,db_test_normalized
4070d027-546b-434d-9c3d-c1ac5e12fe26,different_values,741,date_1,2025-08-18,2025-08-18 00:00:00,2025-08-18,2025-08-18 00:00:00
2da16286-70d6-4096-8b75-6f09961dc023,different_values,742,date_1,2025-08-18,2025-08-18 00:00:00,2025-08-18,2025-08-18 00:00:00
5760100a-fe9a-4baa-8a3f-5b7c6e9c5126,different_values,743,date_1,2025-08-18,2025-08-18 00:00:00,2025-08-18,2025-08-18 00:00:00
5d916a99-5b96-45b2-a289-c41a19f8582b,different_values,744,date_1,2025-08-19,2025-08-19 00:00:00,2025-08-19,2025-08-19 00:00:00
21afbe55-ac91-42ea-be7f-b68136aeb379,different_values,745,date_1,2025-08-19,2025-08-19 00:00:00,2025-08-19,2025-08-19 00:00:00
cb52dc1b-18fb-4e90-847e-b9480d47b042,different_values,746,date_1,2025-08-19,2025-08-19 00:00:00,2025-08-19,2025-08-19 00:00:00
96e213de-56f0-44fc-985b-6a2146fb0586,different_values,747,date_1,2025-08-18,2025-08-18 00:00:00,2025-08-18,2025-08-18 00:00:00
de7d9210-f470-4b14-9303-aa2d816a697f,different_values,748,date_1,2025-08-18,2025-08-18 00:00:00,2025-08-18,2025-08-18 00:00:00
b5f30531-8d9d-4f7d-aae2-5121df2c4782,different_values,749,date_1,2025-08-18,2025-08-18 00:00:00,2025-08-18,2025-08-18 00:00:00
efa0b033-2f21-4186-b60a-fcf8727e675a,different_values,750,date_1,2025-08-19,2025-08-19 00:00:00,2025-08-19,2025-08-19 00:00:00
0a6585d9-d28c-42c9-9877-6beafe7442db,different_values,751,date_1,2025-08-20,2025-08-20 00:00:00,2025-08-20,2025-08-20 00:00:00
efc94a3d-93d0-426d-9be0-d37f293fc379,different_values,752,date_1,2025-08-19,2025-08-19 00:00:00,2025-08-19,2025-08-19 00:00:00
dc93d1b7-bd43-40ae-b0bb-2d870d5c7137,different_values,753,date_1,2025-08-20,2025-08-20 00:00:00,2025-08-20,2025-08-20 00:00:00
e5c2fe50-4ae0-416c-8c4d-87e627d38781,different_values,754,date_1,2025-08-20,2025-08-20 00:00:00,2025-08-20,2025-08-20 00:00:00
d9592889-fbf2-483a-ac78-dd27e6283e04,different_values,755,date_1,2025-08-18,2025-08-18 00:00:00,2025-08-18,2025-08-18 00:00:00
c9ad45ce-b24e-43bf-8d53-bf22f20b9c86,different_values,756,date_1,2025-08-20,2025-08-20 00:00:00,2025-08-20,2025-08-20 00:00:00
ea4419ac-9be4-45ba-89b7-44e7a3cf81d2,different_values,757,date_1,2025-08-20,2025-08-20 00:00:00,2025-08-20,2025-08-20 00:00:00
2a71f408-701a-4b5a-8b2e-dca14117b4f4,different_values,758,date_1,2025-08-20,2025-08-20 00:00:00,2025-08-20,2025-08-20 00:00:00
c3428ccc-5ab1-496c-aee5-7b650130a039,different_values,759,date_1,2025-08-20,2025-08-20 00:00:00,2025-08-20,2025-08-20 00:00:00
ee9bacac-1129-4484-ab28-7d842f33068c,different_values,760,date_1,2025-08-13,2025-08-13 00:00:00,2025-08-13,2025-08-13 00:00:00
387366f2-7685-4160-ba39-479f3d20b3e8,different_values,761,date_1,2025-08-10,2025-08-10 00:00:00,2025-08-10,2025-08-10 00:00:00
a69f72e0-8687-4962-b434-3364a7cf3f00,different_values,762,date_1,2025-08-18,2025-08-18 00:00:00,2025-08-18,2025-08-18 00:00:00
8d578797-560a-4e63-a2d2-8ab4728853ca,different_values,763,date_1,2025-08-17,2025-08-17 00:00:00,2025-08-17,2025-08-17 00:00:00
decaaf0b-ef75-458f-97a3-3a8be938eb84,different_values,764,date_1,2025-08-16,2025-08-16 00:00:00,2025-08-16,2025-08-16 00:00:00
12cbd1d7-6abc-480f-9e58-a489417d85f2,different_values,765,date_1,2025-08-12,2025-08-12 00:00:00,2025-08-12,2025-08-12 00:00:00
760d8071-80cb-4af6-94e1-a65d473074cc,different_values,766,date_1,2025-08-12,2025-08-12 00:00:00,2025-08-12,2025-08-12 00:00:00
4bf5a9a9-98be-49b2-8f48-10a44c2a90fe,different_values,767,date_1,2025-08-10,2025-08-10 00:00:00,2025-08-10,2025-08-10 00:00:00
b40078b9-281d-4f66-ba32-d4c2e2fb55f9,different_values,768,date_1,2025-08-23,2025-08-23 00:00:00,2025-08-23,2025-08-23 00:00:00
48f367a6-6bd9-45b1-ae10-fdee3386605a,different_values,769,date_1,2025-08-23,2025-08-23 00:00:00,2025-08-23,2025-08-23 00:00:00
a7bac6c1-d080-4483-bbce-29f7023ebac1,different_values,770,date_1,2025-08-23,2025-08-23 00:00:00,2025-08-23,2025-08-23 00:00:00
fac7d1f8-59be-4661-9bf9-25253584274f,different_values,771,date_1,2025-08-23,2025-08-23 00:00:00,2025-08-23,2025-08-23 00:00:00
1b6c2662-1e97-4c93-acd9-0e3fd1a09741,different_values,772,date_1,2025-08-23,2025-08-23 00:00:00,2025-08-23,2025-08-23 00:00:00
cb9f984d-9a96-4516-b401-f6f2867a307f,different_values,773,date_1,2025-08-23,2025-08-23 00:00:00,2025-08-23,2025-08-23 00:00:00
1339c0bc-aa31-4243-9168-8b64151aaa52,different_values,774,date_1,2025-08-24,2025-08-24 00:00:00,2025-08-24,2025-08-24 00:00:00
29ae3af3-8ef2-4a77-a05f-ab6cc1e670b4,different_values,775,date_1,2025-08-24,2025-08-24 00:00:00,2025-08-24,2025-08-24 00:00:00
2d4a64f9-ce42-4f75-a291-1ca729a2399a,different_values,776,date_1,2025-08-25,2025-08-25 00:00:00,2025-08-25,2025-08-25 00:00:00
bea382a4-0294-442a-bc0f-4c550a6ca19b,different_values,777,date_1,2025-08-18,2025-08-18 00:00:00,2025-08-18,2025-08-18 00:00:00
1959279f-0b44-4e8b-a7c0-74330d534022,different_values,778,date_1,2025-08-27,2025-08-27 00:00:00,2025-08-27,2025-08-27 00:00:00
691899fd-88d7-4f42-8c4f-5cc2fa5ebfdc,different_values,779,date_1,2025-08-27,2025-08-27 00:00:00,2025-08-27,2025-08-27 00:00:00
52960698-6cfa-4e21-a6a6-9d66148b6765,different_values,780,date_1,2025-08-26,2025-08-26 00:00:00,2025-08-26,2025-08-26 00:00:00
2b0e1ccd-9b06-4a83-84d9-60d798c3457c,different_values,781,date_1,2025-08-02,2025-08-02 00:00:00,2025-08-02,2025-08-02 00:00:00
2b0e1ccd-9b06-4a83-84d9-60d798c3457c,different_values,781,date_2,2025-08-22,2025-08-22 00:00:00,2025-08-22,2025-08-22 00:00:00
37820787-b49a-49a1-b709-e38c14d3e58f,different_values,782,date_1,2025-08-23,2025-08-23 00:00:00,2025-08-23,2025-08-23 00:00:00
04b5f7cd-1fef-4186-a68f-ede2ad208e78,different_values,783,date_1,2025-08-27,2025-08-27 00:00:00,2025-08-27,2025-08-27 00:00:00
66365107-0e08-4b80-bd0c-41a588a1a2fa,different_values,784,date_1,2025-08-27,2025-08-27 00:00:00,2025-08-27,2025-08-27 00:00:00
8da82107-cecf-4495-a526-f942362463c1,different_values,785,date_1,2025-08-28,2025-08-28 00:00:00,2025-08-28,2025-08-28 00:00:00
7807b802-1f3e-44c4-96b0-022157cb6a49,different_values,786,date_1,2025-08-28,2025-08-28 00:00:00,2025-08-28,2025-08-28 00:00:00
4819ad28-36d5-45cd-afe3-369e3f5f5de0,different_values,787,date_1,2025-08-28,2025-08-28 00:00:00,2025-08-28,2025-08-28 00:00:00
ff7f62ab-8b6a-4075-9e94-dd6d53004e98,different_values,788,date_1,2025-08-26,2025-08-26 00:00:00,2025-08-26,2025-08-26 00:00:00
025018a4-c864-435c-a010-344f838c7927,different_values,789,date_1,2025-08-22,2025-08-22 00:00:00,2025-08-22,2025-08-22 00:00:00
2006a2eb-35f4-4f1f-a0a6-1955975ed13e,different_values,790,date_1,2025-08-24,2025-08-24 00:00:00,2025-08-24,2025-08-24 00:00:00
0a7d1b73-a487-49b1-9766-afa89ee2d0f2,different_values,791,date_1,2025-08-23,2025-08-23 00:00:00,2025-08-23,2025-08-23 00:00:00
a9f81790-d598-4397-8edb-e0e13dc3d32c,different_values,792,date_1,2025-08-19,2025-08-19 00:00:00,2025-08-19,2025-08-19 00:00:00
5590215d-0472-4698-87e7-fce343edbbae,different_values,793,date_1,2025-08-26,2025-08-26 00:00:00,2025-08-26,2025-08-26 00:00:00
61864fa8-3e75-42c8-9614-d0b09147b54b,different_values,794,date_1,2025-08-29,2025-08-29 00:00:00,2025-08-29,2025-08-29 00:00:00
ee20fd69-8d4a-426c-9fe3-d649cb247b3e,different_values,795,date_1,2025-08-28,2025-08-28 00:00:00,2025-08-28,2025-08-28 00:00:00
d8a5f388-afb7-48f6-aef9-8947adaba279,different_values,796,date_1,2025-08-29,2025-08-29 00:00:00,2025-08-29,2025-08-29 00:00:00
132fe7fa-72c4-4215-ad2d-f4b40c830219,different_values,797,date_1,2025-08-29,2025-08-29 00:00:00,2025-08-29,2025-08-29 00:00:00
c5ee235a-169e-46a0-b01f-c00b5ec99f46,different_values,798,date_1,2025-08-28,2025-08-28 00:00:00,2025-08-28,2025-08-28 00:00:00
423d3413-1bea-42ab-b48e-e1d6af25811f,different_values,799,date_1,2025-08-21,2025-08-21 00:00:00,2025-08-21,2025-08-21 00:00:00
1e304f61-c85b-49c4-b380-3eba73358eb8,different_values,800,date_1,2025-08-25,2025-08-25 00:00:00,2025-08-25,2025-08-25 00:00:00
3a5d3109-1530-4f88-977c-26808608e1b3,different_values,801,date_1,2025-08-28,2025-08-28 00:00:00,2025-08-28,2025-08-28 00:00:00
e457373f-a59b-4fb5-82f3-a5d98b6f0d35,different_values,802,date_1,2025-08-26,2025-08-26 00:00:00,2025-08-26,2025-08-26 00:00:00
2e8b0d0e-1313-4cb6-a952-d57d63a00589,different_values,803,date_1,2025-08-29,2025-08-29 00:00:00,2025-08-29,2025-08-29 00:00:00
cfcd14fb-2b97-465d-ae7d-43f8fb2a038e,different_values,804,date_1,2025-08-28,2025-08-28 00:00:00,2025-08-28,2025-08-28 00:00:00
202e16e5-6308-4c9a-9f88-e604bc82d1df,different_values,805,date_1,2025-08-29,2025-08-29 00:00:00,2025-08-29,2025-08-29 00:00:00
83626a03-8bc6-49c9-aded-cf7322453d71,different_values,806,date_1,2025-08-26,2025-08-26 00:00:00,2025-08-26,2025-08-26 00:00:00
42657b40-6cf3-4461-a2f2-834b145336a3,different_values,807,date_1,2025-08-31,2025-08-31 00:00:00,2025-08-31,2025-08-31 00:00:00
262776cd-2c19-494d-a5ea-1b53cc931c33,different_values,808,date_1,2025-09-01,2025-09-01 00:00:00,2025-09-01,2025-09-01 00:00:00
218024be-cdb0-42ea-b12b-86bb1d8896da,different_values,809,date_1,2025-08-30,2025-08-30 00:00:00,2025-08-30,2025-08-30 00:00:00
c7df4580-a6d5-4645-a587-331fad612965,different_values,810,date_1,2025-08-30,2025-08-30 00:00:00,2025-08-30,2025-08-30 00:00:00
787133f3-391c-4e8b-b005-2119721803ef,different_values,811,date_1,2025-08-27,2025-08-27 00:00:00,2025-08-27,2025-08-27 00:00:00
2ca41306-39d6-4836-b21b-dd136f9720ea,different_values,812,date_1,2025-09-01,2025-09-01 00:00:00,2025-09-01,2025-09-01 00:00:00
30db774b-1c43-4c3b-aa55-7d34ba885d28,different_values,813,date_1,2025-09-01,2025-09-01 00:00:00,2025-09-01,2025-09-01 00:00:00
53212441-65eb-418c-8442-349db6d6fb51,different_values,814,date_1,2025-08-31,2025-08-31 00:00:00,2025-08-31,2025-08-31 00:00:00
c20de113-19f9-4203-94c8-f671884b128b,different_values,815,date_1,2025-08-30,2025-08-30 00:00:00,2025-08-30,2025-08-30 00:00:00
edb1dfdd-890a-41ac-ada4-ff5220adc911,different_values,816,date_1,2025-08-29,2025-08-29 00:00:00,2025-08-29,2025-08-29 00:00:00
98e17372-6e7c-4d62-a0db-08dabe1801c8,different_values,817,date_1,2025-09-07,2025-09-07 00:00:00,2025-09-07,2025-09-07 00:00:00
d56669de-7ce2-47be-b16f-45786e6b21e5,different_values,818,date_1,2025-09-06,2025-09-06 00:00:00,2025-09-06,2025-09-06 00:00:00
b6edd526-6fec-444b-afb8-8aac994d403c,different_values,819,date_1,2025-09-03,2025-09-03 00:00:00,2025-09-03,2025-09-03 00:00:00
20bf7513-5dee-44a8-b7d7-9ee434859b1f,different_values,820,date_1,2025-09-06,2025-09-06 00:00:00,2025-09-06,2025-09-06 00:00:00
8a688e8d-6bed-4993-aea2-c8ddc716b24d,different_values,821,date_1,2025-09-07,2025-09-07 00:00:00,2025-09-07,2025-09-07 00:00:00
b10cf36f-914c-4d63-b566-0dd27d6a2dd1,different_values,822,date_1,2025-09-05,2025-09-05 00:00:00,2025-09-05,2025-09-05 00:00:00
a7792f45-7f08-4197-8db6-f685ad4684fb,different_values,823,date_1,2025-09-06,2025-09-06 00:00:00,2025-09-06,2025-09-06 00:00:00
a47c3f2c-632d-4db5-9998-2dd84e9fe35b,different_values,824,date_1,2025-09-06,2025-09-06 00:00:00,2025-09-06,2025-09-06 00:00:00
f370e32d-f544-4bf8-a7e8-b790a4c6b538,different_values,825,date_1,2025-09-05,2025-09-05 00:00:00,2025-09-05,2025-09-05 00:00:00
87836c8b-0a92-4a24-9d3e-f074e20d25ad,different_values,826,date_1,2025-09-05,2025-09-05 00:00:00,2025-09-05,2025-09-05 00:00:00
3fc0c06f-f839-41f2-bbd0-649d11760c2f,different_values,827,date_1,2025-09-07,2025-09-07 00:00:00,2025-09-07,2025-09-07 00:00:00
dabc8cc7-b6e1-467d-9197-b0dc1a08a6f9,different_values,828,date_1,2025-09-08,2025-09-08 00:00:00,2025-09-08,2025-09-08 00:00:00
01729485-a483-42ba-afd4-e33befb55ef7,different_values,829,date_1,2025-09-08,2025-09-08 00:00:00,2025-09-08,2025-09-08 00:00:00
bd19299a-788d-40f7-a7ba-843148757153,different_values,830,date_1,2025-08-24,2025-08-24 00:00:00,2025-08-24,2025-08-24 00:00:00
84aa0778-d87e-471f-95f6-d878d369d354,different_values,831,date_1,2025-09-09,2025-09-09 00:00:00,2025-09-09,2025-09-09 00:00:00
fd2625e6-e2c5-4a9a-9710-af240e811e8f,different_values,832,date_1,2025-09-08,2025-09-08 00:00:00,2025-09-08,2025-09-08 00:00:00
38386124-383f-46b6-8f17-9b41bd52fbb8,different_values,833,date_1,2025-09-10,2025-09-10 00:00:00,2025-09-10,2025-09-10 00:00:00
47134845-3efc-464e-879f-42ea3bfe6343,different_values,834,date_1,2025-09-10,2025-09-10 00:00:00,2025-09-10,2025-09-10 00:00:00
98a63153-daae-42ff-b5e6-7ba9c2273702,different_values,835,date_1,2025-09-10,2025-09-10 00:00:00,2025-09-10,2025-09-10 00:00:00
bb015000-9064-4506-8759-b3d132ee37e3,different_values,836,date_1,2025-09-10,2025-09-10 00:00:00,2025-09-10,2025-09-10 00:00:00
81c72852-1cb1-4cc1-bdc4-9e790b338fd6,different_values,837,date_1,2025-09-11,2025-09-11 00:00:00,2025-09-11,2025-09-11 00:00:00
f3abce8b-c946-48bc-b416-9629c8fbef3b,different_values,838,date_1,2025-09-06,2025-09-06 00:00:00,2025-09-06,2025-09-06 00:00:00
1b9f32f5-0017-4ee7-a5e3-f5f8861a8ecc,different_values,839,date_1,2025-09-07,2025-09-07 00:00:00,2025-09-07,2025-09-07 00:00:00
f4166f7c-80cd-4117-8f12-5df74287bf41,different_values,840,date_1,2025-09-01,2025-09-01 00:00:00,2025-09-01,2025-09-01 00:00:00
08f31ecc-d1c2-4a40-949c-ff279e5f1e1c,different_values,841,date_1,2025-09-05,2025-09-05 00:00:00,2025-09-05,2025-09-05 00:00:00
56407923-5caa-426b-b8f4-fad7854126c0,different_values,842,date_1,2025-09-07,2025-09-07 00:00:00,2025-09-07,2025-09-07 00:00:00
8e24c4fa-9573-44a0-a015-6ccb0b3e8651,different_values,843,date_1,2025-09-14,2025-09-14 00:00:00,2025-09-14,2025-09-14 00:00:00
a4c34332-98e9-49e2-9911-f948ca21dc57,different_values,844,date_1,2025-09-15,2025-09-15 00:00:00,2025-09-15,2025-09-15 00:00:00
752e1b30-e6c2-4e5c-a665-076a6207736d,different_values,845,date_1,2025-09-14,2025-09-14 00:00:00,2025-09-14,2025-09-14 00:00:00
5682e606-af06-47ea-b3e8-ea306833e780,different_values,846,date_1,2025-09-14,2025-09-14 00:00:00,2025-09-14,2025-09-14 00:00:00
3e92d8ee-e0a6-49b6-9106-d8834636e3ae,different_values,847,date_1,2025-09-15,2025-09-15 00:00:00,2025-09-15,2025-09-15 00:00:00
423f1ee9-59eb-46bd-a948-35255e189b18,different_values,848,date_1,2025-09-16,2025-09-16 00:00:00,2025-09-16,2025-09-16 00:00:00
b78815fb-146d-4068-8801-d25fea9833d0,different_values,849,date_1,2025-09-15,2025-09-15 00:00:00,2025-09-15,2025-09-15 00:00:00
25e141d2-01d2-4751-b24d-0c8d003b49f1,different_values,850,date_1,2025-09-11,2025-09-11 00:00:00,2025-09-11,2025-09-11 00:00:00
47f9a5e4-866e-4d97-96e7-a27222bb2769,different_values,851,date_1,2025-09-14,2025-09-14 00:00:00,2025-09-14,2025-09-14 00:00:00
f416ead4-beb7-41b6-975e-427e3cda1c91,different_values,852,date_1,2025-09-12,2025-09-12 00:00:00,2025-09-12,2025-09-12 00:00:00
5e1659a3-688f-4c88-a824-d90c10fb80df,different_values,853,date_1,2025-09-12,2025-09-12 00:00:00,2025-09-12,2025-09-12 00:00:00
4ea635ee-7a50-44c2-9196-badfabcc0265,different_values,854,date_1,2025-09-12,2025-09-12 00:00:00,2025-09-12,2025-09-12 00:00:00
3e2481e2-607e-4edd-8a1d-e8e381fb8fe5,different_values,855,date_1,2025-09-14,2025-09-14 00:00:00,2025-09-14,2025-09-14 00:00:00
0c1eb51e-58b5-4c51-ba83-97856414a4ca,different_values,856,date_1,2025-09-09,2025-09-09 00:00:00,2025-09-09,2025-09-09 00:00:00
04de6525-7ade-491f-b9c2-d630fe3aa72d,different_values,857,date_1,2025-09-09,2025-09-09 00:00:00,2025-09-09,2025-09-09 00:00:00
78a1d76a-f318-4603-b229-76f1efeadcf7,different_values,858,date_1,2025-09-15,2025-09-15 00:00:00,2025-09-15,2025-09-15 00:00:00
64a71bc1-f199-42a6-a559-0eccc767f784,different_values,859,date_1,2025-09-15,2025-09-15 00:00:00,2025-09-15,2025-09-15 00:00:00
768f13d2-fd94-47c3-bb87-9e3bfa34e296,different_values,860,date_1,2025-09-15,2025-09-15 00:00:00,2025-09-15,2025-09-15 00:00:00
6983d363-13e8-45e9-827f-8a65ebc4b814,different_values,861,date_1,2025-09-16,2025-09-16 00:00:00,2025-09-16,2025-09-16 00:00:00
b0490a8a-a007-4ccb-8eee-f2122e163801,different_values,862,date_1,2025-09-16,2025-09-16 00:00:00,2025-09-16,2025-09-16 00:00:00
49743aa2-4104-45f1-a2e5-909ed4ac6dd8,different_values,863,date_1,2025-08-29,2025-08-29 00:00:00,2025-08-29,2025-08-29 00:00:00
fb610c55-9863-4490-a9b6-15d447e65aa9,different_values,864,date_1,2025-09-11,2025-09-11 00:00:00,2025-09-11,2025-09-11 00:00:00
8bda36c9-8174-4138-b08d-e818a52a7fe4,different_values,865,date_1,2025-09-16,2025-09-16 00:00:00,2025-09-16,2025-09-16 00:00:00
5a6aa731-52b9-4bab-a417-85c509081267,different_values,866,date_1,2025-09-17,2025-09-17 00:00:00,2025-09-17,2025-09-17 00:00:00
987be374-92d9-43b6-8541-f0abf6e9523b,different_values,867,date_1,2025-09-17,2025-09-17 00:00:00,2025-09-17,2025-09-17 00:00:00
1333debd-8e72-4fee-a268-da8c755f2d8b,different_values,868,date_1,2025-09-17,2025-09-17 00:00:00,2025-09-17,2025-09-17 00:00:00
af0d5973-7a85-4789-b030-31691f036953,different_values,869,date_1,2025-09-17,2025-09-17 00:00:00,2025-09-17,2025-09-17 00:00:00
ba79b29a-7c49-4c45-97b7-2967b5b30ad3,different_values,870,date_1,2025-09-17,2025-09-17 00:00:00,2025-09-17,2025-09-17 00:00:00
cb067733-aecf-44a8-9215-2603e8bc4f15,different_values,871,date_1,2025-09-17,2025-09-17 00:00:00,2025-09-17,2025-09-17 00:00:00
092f3554-093d-4192-8ca4-143ca4f25007,different_values,872,date_1,2025-09-17,2025-09-17 00:00:00,2025-09-17,2025-09-17 00:00:00
0bd6765a-bb45-4f75-b598-1bd88e748b28,different_values,873,date_1,2025-09-18,2025-09-18 00:00:00,2025-09-18,2025-09-18 00:00:00
81764bc9-fa61-459b-87e6-236a44cec6fc,different_values,874,date_1,2025-09-19,2025-09-19 00:00:00,2025-09-19,2025-09-19 00:00:00
b98247ee-61f7-4182-8184-57264e8b2051,different_values,875,date_1,2025-09-21,2025-09-21 00:00:00,2025-09-21,2025-09-21 00:00:00
e8431731-3197-4316-9810-9bbddd7ce5a0,different_values,876,date_1,2025-09-19,2025-09-19 00:00:00,2025-09-19,2025-09-19 00:00:00
e8431731-3197-4316-9810-9bbddd7ce5a0,different_values,876,quantity,22.0,89.0,220,890
e8431731-3197-4316-9810-9bbddd7ce5a0,different_values,876,modus_operandi/place_seizure,Land,Maritime vessel,land,maritime vessel
e8431731-3197-4316-9810-9bbddd7ce5a0,different_values,876,department/state,,Panama Oeste,,panama oeste
e8431731-3197-4316-9810-9bbddd7ce5a0,different_values,876,municipality/port,,San Vicente de Bique,,san vicente de bique
e8431731-3197-4316-9810-9bbddd7ce5a0,different_values,876,transit_1_department/state,,Panama Oeste,,panama oeste
e8431731-3197-4316-9810-9bbddd7ce5a0,different_values,876,transit_1_municipality/port,,San Vicente de Bique,,san vicente de bique
e8431731-3197-4316-9810-9bbddd7ce5a0,different_values,876,description,22 paquetes de cocaína fueron incautados en un puerto del Pacífico panameño en un bolso. Esta es una modalidad común en la cual ingresan bolsos o maletas con cocaína y posteriormente contaminan los contenedores.,89 kilos de presunta cocaína fueron incautados en una embarcación en la provincia panameña de Panamá Oeste.,22 paquetes de cocaína fueron incautados en un puerto del pacífico panameño en un bolso esta es una modalidad común en la cual ingresan bolsos o maletas con cocaína y posteriormente contaminan los contenedores,89 kilos de presunta cocaína fueron incautados en una embarcación en la provincia panameña de panamá oeste
f8631a49-bbb9-44ff-ab9e-bcfc9a979552,different_values,877,date_1,2025-09-19,2025-09-18 00:00:00,2025-09-19,2025-09-18 00:00:00
f8631a49-bbb9-44ff-ab9e-bcfc9a979552,different_values,877,day,19,18,19,18
f8631a49-bbb9-44ff-ab9e-bcfc9a979552,different_values,877,quantity,89.0,145.0,890,1450
f8631a49-bbb9-44ff-ab9e-bcfc9a979552,different_values,877,department/state,Panama Oeste,Guna Yala,panama oeste,guna yala
f8631a49-bbb9-44ff-ab9e-bcfc9a979552,different_values,877,municipality/port,San Vicente de Bique,,san vicente de bique,
f8631a49-bbb9-44ff-ab9e-bcfc9a979552,different_values,877,transit_1_department/state,Panama Oeste,Guna Yala,panama oeste,guna yala
f8631a49-bbb9-44ff-ab9e-bcfc9a979552,different_values,877,transit_1_municipality/port,San Vicente de Bique,,san vicente de bique,
f8631a49-bbb9-44ff-ab9e-bcfc9a979552,different_values,877,description,89 kilos de presunta cocaína fueron incautados en una embarcación en la provincia panameña de Panamá Oeste.," En operativo marítimo, el Senan decomisó 145 paquetes de presunta cocaína en Guna Yala; tres personas fueron detenidas. No se informó peso exacto de la droga.",89 kilos de presunta cocaína fueron incautados en una embarcación en la provincia panameña de panamá oeste,en operativo marítimo el senan decomisó 145 paquetes de presunta cocaína en guna yala; tres personas fueron detenidas no se informó peso exacto de la droga
f8631a49-bbb9-44ff-ab9e-bcfc9a979552,different_values,877,source_link,https://www.critica.com.pa/sucesos/duro-reves-al-narco-incautan-111-paquetes-de-droga-en-el-pais-497680,https://www.critica.com.pa/sucesos/golpe-al-narcotrafico-incautan-145-paquetes-de-droga-detienen-3-497637,https://wwwcriticacompa/sucesos/duro-reves-al-narco-incautan-111-paquetes-de-droga-en-el-pais-497680,https://wwwcriticacompa/sucesos/golpe-al-narcotrafico-incautan-145-paquetes-de-droga-detienen-3-497637
b8dab29d-7292-43f4-afbe-37cf85d90239,different_values,878,date_1,2025-09-18,2025-09-19 00:00:00,2025-09-18,2025-09-19 00:00:00
b8dab29d-7292-43f4-afbe-37cf85d90239,different_values,878,day,18,19,18,19
b8dab29d-7292-43f4-afbe-37cf85d90239,different_values,878,quantity,145.0,59.0,1450,590
b8dab29d-7292-43f4-afbe-37cf85d90239,different_values,878,department/state,Guna Yala,Panama Oeste,guna yala,panama oeste
b8dab29d-7292-43f4-afbe-37cf85d90239,different_values,878,municipality/port,,San Carlos,,san carlos
b8dab29d-7292-43f4-afbe-37cf85d90239,different_values,878,transit_1_department/state,Guna Yala,Panama Oeste,guna yala,panama oeste
b8dab29d-7292-43f4-afbe-37cf85d90239,different_values,878,transit_1_municipality/port,,San Carlos,,san carlos
b8dab29d-7292-43f4-afbe-37cf85d90239,different_values,878,description," En operativo marítimo, el Senan decomisó 145 paquetes de presunta cocaína en Guna Yala; tres personas fueron detenidas. No se informó peso exacto de la droga.","EnCosta Esmeralda, San Carlos (Panamá Oeste),  se incautaron 59 paquetes y se halló una embarcación destruida junto al cuerpo sin vida de un hombre",en operativo marítimo el senan decomisó 145 paquetes de presunta cocaína en guna yala; tres personas fueron detenidas no se informó peso exacto de la droga,encosta esmeralda san carlos (panamá oeste)  se incautaron 59 paquetes y se halló una embarcación destruida junto al cuerpo sin vida de un hombre
